error	correct_word	dsug	target	correct_word_in_dict	correct_word_in_dsuggestions	corwd_dist	corwd_se	corwd_me	error_char_count	error_consonant_count	error_vowel_count	error_capital_count	dsug_char_count	dsug_consonant_count	dsug_vowel_count	dsug_capital_count	dsug_contains_space	dsug_se	dsug_me	dsug_dist	dsug_lm_log_prob
wrank	rank	frank	0	True	True	1	False	True	5	4	1	0	5	4	1	0	False	False	False	1	0.0
wrank	rank	Frank	0	True	True	1	False	True	5	4	1	0	5	4	1	1	False	False	False	1	0.0
wrank	rank	w rank	0	True	True	1	False	True	5	4	1	0	6	4	1	0	True	True	True	1	0.0
wrank	rank	Rankin	0	True	True	1	False	True	5	4	1	0	6	4	2	1	False	False	False	4	0.0
wrank	rank	Ankara	0	True	True	1	False	True	5	4	1	0	6	3	2	1	False	False	False	5	0.0
wrank	rank	wrangle	0	True	True	1	False	True	5	4	1	0	7	5	2	0	False	True	False	3	0.0
wrank	rank	Wrangell	0	True	True	1	False	True	5	4	1	0	8	6	2	1	False	True	False	5	0.0
recieve	receive	receive	1	True	True	2	True	True	7	3	4	0	7	3	4	0	False	True	True	2	0.0
recieve	receive	relieve	0	True	True	2	True	True	7	3	4	0	7	3	4	0	False	False	False	1	0.0
recieve	receive	reprieve	0	True	True	2	True	True	7	3	4	0	8	4	4	0	False	False	False	2	0.0
recieve	receive	retrieve	0	True	True	2	True	True	7	3	4	0	8	4	4	0	False	False	False	2	0.0
recieve	receive	reverie	0	True	True	2	True	True	7	3	4	0	7	3	4	0	False	False	False	4	0.0
recieve	receive	recitative	0	True	True	2	True	True	7	3	4	0	10	5	5	0	False	False	False	4	0.0
recieve	receive	Recife	0	True	True	2	True	True	7	3	4	0	6	3	3	1	False	True	True	3	0.0
recieve	receive	receivable	0	True	True	2	True	True	7	3	4	0	10	5	5	0	False	False	False	5	0.0
reconise	recognize	reconcile	0	True	True	2	True	False	8	4	4	0	9	5	4	0	False	True	False	2	0.0
reconise	recognize	recondite	0	True	True	2	True	False	8	4	4	0	9	5	4	0	False	False	False	2	0.0
reconise	recognize	reconsecrate	0	True	True	2	True	False	8	4	4	0	12	7	5	0	False	True	True	6	0.0
reconise	recognize	reconnect	0	True	True	2	True	False	8	4	4	0	9	6	3	0	False	True	False	4	0.0
reconise	recognize	reconsult	0	True	True	2	True	False	8	4	4	0	9	6	3	0	False	True	True	4	0.0
reconise	recognize	recognize	1	True	True	2	True	False	8	4	4	0	9	5	4	0	False	True	False	2	0.0
reccomend	recommend	recommend	1	True	True	2	True	True	9	6	3	0	9	6	3	0	False	True	True	2	0.0
reccomend	recommend	recompensed	0	True	True	2	True	True	9	6	3	0	11	7	4	0	False	False	False	4	0.0
reccomend	recommend	commender	0	True	True	2	True	True	9	6	3	0	9	6	3	0	False	False	False	6	0.0
reccomend	recommend	recompense	0	True	True	2	True	True	9	6	3	0	10	6	4	0	False	False	False	4	0.0
reccomend	recommend	regimental	0	True	True	2	True	True	9	6	3	0	10	6	4	0	False	True	False	6	0.0
reccomend	recommend	regiment	0	True	True	2	True	True	9	6	3	0	8	5	3	0	False	True	False	4	0.0
rectangeles	rectangle	rectangles	0	True	True	2	True	False	11	7	4	0	10	7	3	0	False	True	False	1	0.0
rectangeles	rectangle	rectangle	1	True	True	2	True	False	11	7	4	0	9	6	3	0	False	True	False	2	0.0
rectangeles	rectangle	rectangular	0	True	True	2	True	False	11	7	4	0	11	7	4	0	False	True	False	3	0.0
rectangeles	rectangle	reluctances	0	True	True	2	True	False	11	7	4	0	11	7	4	0	False	False	False	5	0.0
rectangeles	rectangle	respectables	0	True	True	2	True	False	11	7	4	0	12	8	4	0	False	False	False	6	0.0
rectangeles	rectangle	tongueless	0	True	True	2	True	False	11	7	4	0	10	6	4	0	False	False	False	6	0.0
rectangeles	rectangle	tangle's	0	True	True	2	True	False	11	7	4	0	8	5	2	0	False	False	False	5	0.0
reoccurring	recurring	reoccurring	0	True	False	2	True	True	11	7	4	0	11	7	4	0	False	True	True	0	0.0
reoccurring	recurring	re occurring	0	True	False	2	True	True	11	7	4	0	12	7	4	0	True	True	True	1	0.0
reoccurring	recurring	re-occurring	0	True	False	2	True	True	11	7	4	0	12	7	4	0	False	True	True	1	0.0
reoccurring	recurring	reoccur ring	0	True	False	2	True	True	11	7	4	0	12	7	4	0	True	True	False	1	0.0
reoccurring	recurring	reoccur-ring	0	True	False	2	True	True	11	7	4	0	12	7	4	0	False	True	False	1	0.0
reoccurring	recurring	nonrecurring	0	True	False	2	True	True	11	7	4	0	12	8	4	0	False	False	False	5	0.0
reoccurring	recurring	recurrence	0	True	False	2	True	True	11	7	4	0	10	6	4	0	False	True	True	5	0.0
redign	redesign	resign	0	True	False	2	True	False	6	4	2	0	6	4	2	0	False	False	False	1	0.0
redign	redesign	reign	0	True	False	2	True	False	6	4	2	0	5	3	2	0	False	False	False	1	0.0
redign	redesign	redding	0	True	False	2	True	False	6	4	2	0	7	5	2	0	False	False	False	3	0.0
redign	redesign	reeding	0	True	False	2	True	False	6	4	2	0	7	4	3	0	False	False	False	3	0.0
redign	redesign	pedigree	0	True	False	2	True	False	6	4	2	0	8	4	4	0	False	False	False	4	0.0
redign	redesign	dignified	0	True	False	2	True	False	6	4	2	0	9	5	4	0	False	False	False	7	0.0
redign	redesign	redden	0	True	False	2	True	False	6	4	2	0	6	4	2	0	False	False	False	2	0.0
redign	redesign	Reading	0	True	False	2	True	False	6	4	2	0	7	4	3	1	False	False	False	4	0.0
irregardless	regardless	irregardless	0	True	True	2	False	False	12	8	4	0	12	8	4	0	False	True	True	0	0.0
irregardless	regardless	regardless	1	True	True	2	False	False	12	8	4	0	10	7	3	0	False	False	False	2	0.0
irregardless	regardless	characterless	0	True	True	2	False	False	12	8	4	0	13	9	4	0	False	False	False	8	0.0
repitition	repetition	repetition	1	True	True	1	True	True	10	5	5	0	10	5	5	0	False	True	True	1	0.0
repitition	repetition	repartition	0	True	True	1	True	True	10	5	5	0	11	6	5	0	False	False	False	2	0.0
repitition	repetition	redeposition	0	True	True	1	True	True	10	5	5	0	12	6	6	0	False	False	False	4	0.0
repitition	repetition	preposition	0	True	True	1	True	True	10	5	5	0	11	6	5	0	False	False	False	3	0.0
repitition	repetition	premonition	0	True	True	1	True	True	10	5	5	0	11	6	5	0	False	False	False	4	0.0
repitition	repetition	reputation	0	True	True	1	True	True	10	5	5	0	10	5	5	0	False	True	True	2	0.0
repitition	repetition	repudiation	0	True	True	1	True	True	10	5	5	0	11	5	6	0	False	True	True	3	0.0
replasments	replacement	replacements	0	True	True	3	True	False	11	8	3	0	12	8	4	0	False	True	False	2	0.0
replasments	replacement	replacement	1	True	True	3	True	False	11	8	3	0	11	7	4	0	False	True	False	3	0.0
replasments	replacement	replenishments	0	True	True	3	True	False	11	8	3	0	14	10	4	0	False	False	False	4	0.0
replasments	replacement	reassessments	0	True	True	3	True	False	11	8	3	0	13	9	4	0	False	False	False	5	0.0
replasments	replacement	emplacement	0	True	True	3	True	False	11	8	3	0	11	7	4	0	False	False	False	5	0.0
replasments	replacement	outplacement	0	True	True	3	True	False	11	8	3	0	12	7	5	0	False	False	False	6	0.0
reseblence	resemblance	resplendence	0	True	False	2	False	False	10	6	4	0	12	8	4	0	False	True	True	4	0.0
reseblence	resemblance	resilience	0	True	False	2	False	False	10	6	4	0	10	5	5	0	False	False	False	3	0.0
reseblence	resemblance	presence	0	True	False	2	False	False	10	6	4	0	8	5	3	0	False	False	False	4	0.0
reseblence	resemblance	resemble	0	True	False	2	False	False	10	6	4	0	8	5	3	0	False	False	False	4	0.0
reseblence	resemblance	traceableness	0	True	False	2	False	False	10	6	4	0	13	8	5	0	False	False	False	7	0.0
reseblence	resemblance	resemblant	0	True	False	2	False	False	10	6	4	0	10	7	3	0	False	False	False	4	0.0
respct	respect	respect	1	True	True	1	True	True	6	5	1	0	7	5	2	0	False	True	True	1	0.0
respct	respect	res pct	0	True	True	1	True	True	6	5	1	0	7	5	1	0	True	True	True	1	0.0
respct	respect	res-pct	0	True	True	1	True	True	6	5	1	0	7	5	1	0	False	True	True	1	0.0
respct	respect	resp ct	0	True	True	1	True	True	6	5	1	0	7	5	1	0	True	True	True	1	0.0
respct	respect	resp-ct	0	True	True	1	True	True	6	5	1	0	7	5	1	0	False	True	True	1	0.0
respct	respect	restrict	0	True	True	1	True	True	6	5	1	0	8	6	2	0	False	False	False	3	0.0
respct	respect	reselect	0	True	True	1	True	True	6	5	1	0	8	5	3	0	False	False	False	3	0.0
respct	respect	resp	0	True	True	1	True	True	6	5	1	0	4	3	1	0	False	False	False	2	0.0
respct	respect	resurrect	0	True	True	1	True	True	6	5	1	0	9	6	3	0	False	False	False	4	0.0
respct	respect	prospect	0	True	True	1	True	True	6	5	1	0	8	6	2	0	False	False	False	3	0.0
respct	respect	spectra	0	True	True	1	True	True	6	5	1	0	7	5	2	0	False	False	False	5	0.0
respecally	respectfully	respectfully	1	True	True	3	True	True	10	7	3	0	12	9	3	0	False	True	True	3	0.0
respecally	respectfully	respectably	0	True	True	3	True	True	10	7	3	0	11	8	3	0	False	True	True	2	0.0
respecally	respectfully	especially	0	True	True	3	True	True	10	7	3	0	10	6	4	0	False	False	False	2	0.0
respecally	respectfully	spectrally	0	True	True	3	True	True	10	7	3	0	10	8	2	0	False	False	False	4	0.0
respecally	respectfully	respectable	0	True	True	3	True	True	10	7	3	0	11	7	4	0	False	True	True	3	0.0
respecally	respectfully	respectful	0	True	True	3	True	True	10	7	3	0	10	7	3	0	False	True	True	4	0.0
reposable	responsible	imposable	0	True	True	3	False	False	9	5	4	0	9	5	4	0	False	False	False	2	0.0
reposable	responsible	releasable	0	True	True	3	False	False	9	5	4	0	10	5	5	0	False	False	False	3	0.0
reposable	responsible	disposable	0	True	True	3	False	False	9	5	4	0	10	6	4	0	False	False	False	3	0.0
reposable	responsible	reparable	0	True	True	3	False	False	9	5	4	0	9	5	4	0	False	False	False	2	0.0
reposable	responsible	reproducible	0	True	True	3	False	False	9	5	4	0	12	7	5	0	False	False	False	5	0.0
reposable	responsible	responsible	1	True	True	3	False	False	9	5	4	0	11	7	4	0	False	False	False	3	0.0
roon	room	ruin	0	True	True	1	True	False	4	2	2	0	4	2	2	0	False	True	True	2	0.0
roon	room	run	0	True	True	1	True	False	4	2	2	0	3	2	1	0	False	True	True	2	0.0
roon	room	room	1	True	True	1	True	False	4	2	2	0	4	2	2	0	False	True	False	1	0.0
roon	room	croon	0	True	True	1	True	False	4	2	2	0	5	3	2	0	False	False	False	1	0.0
roon	room	soon	0	True	True	1	True	False	4	2	2	0	4	2	2	0	False	False	False	1	0.0
roon	room	roan	0	True	True	1	True	False	4	2	2	0	4	2	2	0	False	True	True	1	0.0
roon	room	noon	0	True	True	1	True	False	4	2	2	0	4	2	2	0	False	False	False	1	0.0
roon	room	root	0	True	True	1	True	False	4	2	2	0	4	2	2	0	False	False	False	1	0.0
roon	room	loon	0	True	True	1	True	False	4	2	2	0	4	2	2	0	False	False	False	1	0.0
roon	room	rood	0	True	True	1	True	False	4	2	2	0	4	2	2	0	False	False	False	1	0.0
roon	room	goon	0	True	True	1	True	False	4	2	2	0	4	2	2	0	False	False	False	1	0.0
roon	room	moon	0	True	True	1	True	False	4	2	2	0	4	2	2	0	False	False	False	1	0.0
roon	room	boon	0	True	True	1	True	False	4	2	2	0	4	2	2	0	False	False	False	1	0.0
roon	room	roof	0	True	True	1	True	False	4	2	2	0	4	2	2	0	False	False	False	1	0.0
roon	room	rook	0	True	True	1	True	False	4	2	2	0	4	2	2	0	False	False	False	1	0.0
rought	roughly	rough	0	True	False	2	False	False	6	4	2	0	5	3	2	0	False	False	False	1	0.0
rought	roughly	ought	0	True	False	2	False	False	6	4	2	0	5	3	2	0	False	False	False	1	0.0
rought	roughly	drought	0	True	False	2	False	False	6	4	2	0	7	5	2	0	False	False	False	1	0.0
rought	roughly	brought	0	True	False	2	False	False	6	4	2	0	7	5	2	0	False	False	False	1	0.0
rought	roughly	wrought	0	True	False	2	False	False	6	4	2	0	7	5	2	0	False	False	True	1	0.0
rought	roughly	trough	0	True	False	2	False	False	6	4	2	0	6	4	2	0	False	False	False	2	0.0
rought	roughly	roughs	0	True	False	2	False	False	6	4	2	0	6	4	2	0	False	False	False	1	0.0
rought	roughly	sought	0	True	False	2	False	False	6	4	2	0	6	4	2	0	False	False	False	1	0.0
rought	roughly	bought	0	True	False	2	False	False	6	4	2	0	6	4	2	0	False	False	False	1	0.0
rought	roughly	fought	0	True	False	2	False	False	6	4	2	0	6	4	2	0	False	False	False	1	0.0
rought	roughly	r ought	0	True	False	2	False	False	6	4	2	0	7	4	2	0	True	True	False	1	0.0
rought	roughly	rough t	0	True	False	2	False	False	6	4	2	0	7	4	2	0	True	True	True	1	0.0
rought	roughly	outright	0	True	False	2	False	False	6	4	2	0	8	5	3	0	False	False	False	4	0.0
rought	roughly	tough	0	True	False	2	False	False	6	4	2	0	5	3	2	0	False	False	False	2	0.0
rought	roughly	though	0	True	False	2	False	False	6	4	2	0	6	4	2	0	False	False	False	3	0.0
rudemtry	rudimentary	Trudey	0	True	False	4	True	False	8	6	2	0	6	4	2	1	False	False	False	4	0.0
rudemtry	rudimentary	prudery	0	True	False	4	True	False	8	6	2	0	7	5	2	0	False	False	False	3	0.0
rudemtry	rudimentary	Ermentrude	0	True	False	4	True	False	8	6	2	0	10	6	3	1	False	False	False	7	0.0
rudemtry	rudimentary	extruder	0	True	False	4	True	False	8	6	2	0	8	5	3	0	False	False	False	6	0.0
rudemtry	rudimentary	radiometry	0	True	False	4	True	False	8	6	2	0	10	6	4	0	False	True	True	4	0.0
rudemtry	rudimentary	radiometric	0	True	False	4	True	False	8	6	2	0	11	6	5	0	False	True	True	6	0.0
runnung	running	running	1	True	True	1	True	True	7	5	2	0	7	5	2	0	False	True	True	1	0.0
runnung	running	Runge	0	True	True	1	True	True	7	5	2	0	5	3	2	1	False	True	False	5	0.0
runnung	running	rung	0	True	True	1	True	True	7	5	2	0	4	3	1	0	False	True	False	3	0.0
runnung	running	runner	0	True	True	1	True	True	7	5	2	0	6	4	2	0	False	False	False	3	0.0
runnung	running	runny	0	True	True	1	True	True	7	5	2	0	5	4	1	0	False	False	False	3	0.0
runnung	running	grinning	0	True	True	1	True	True	7	5	2	0	8	6	2	0	False	False	False	3	0.0
runnung	running	grunion	0	True	True	1	True	True	7	5	2	0	7	4	3	0	False	False	False	4	0.0
sacreligious	sacrilegious	sacrilegious	1	True	True	2	True	True	12	6	6	0	12	6	6	0	False	True	True	2	0.0
sacreligious	sacrilegious	sac religious	0	True	True	2	True	True	12	6	6	0	13	6	6	0	True	True	False	1	0.0
sacreligious	sacrilegious	sac-religious	0	True	True	2	True	True	12	6	6	0	13	6	6	0	False	True	False	1	0.0
sacreligious	sacrilegious	irreligious	0	True	True	2	True	True	12	6	6	0	11	5	6	0	False	False	False	3	0.0
sacreligious	sacrilegious	religiousness	0	True	True	2	True	True	12	6	6	0	13	7	6	0	False	False	False	7	0.0
sacreligious	sacrilegious	nonreligious	0	True	True	2	True	True	12	6	6	0	12	6	6	0	False	False	False	3	0.0
sacreligious	sacrilegious	religious	0	True	True	2	True	True	12	6	6	0	9	4	5	0	False	False	False	3	0.0
sacreligious	sacrilegious	sacroiliac	0	True	True	2	True	True	12	6	6	0	10	5	5	0	False	True	False	6	0.0
sacreligious	sacrilegious	sacrilege	0	True	True	2	True	True	12	6	6	0	9	5	4	0	False	True	True	6	0.0
saftly	safely	daftly	0	True	True	1	False	False	6	5	1	0	6	5	1	0	False	False	False	1	0.0
saftly	safely	safely	1	True	True	1	False	False	6	5	1	0	6	4	2	0	False	False	False	1	0.0
saftly	safely	softly	0	True	True	1	False	False	6	5	1	0	6	5	1	0	False	True	True	1	0.0
saftly	safely	saintly	0	True	True	1	False	False	6	5	1	0	7	5	2	0	False	False	False	2	0.0
saftly	safely	sawfly	0	True	True	1	False	False	6	5	1	0	6	5	1	0	False	False	False	2	0.0
saftly	safely	Sally	0	True	True	1	False	False	6	5	1	0	5	4	1	1	False	False	False	3	0.0
saftly	safely	sally	0	True	True	1	False	False	6	5	1	0	5	4	1	0	False	False	False	2	0.0
saftly	safely	safety	0	True	True	1	False	False	6	5	1	0	6	4	2	0	False	False	False	2	0.0
saftly	safely	Svetlana	0	True	True	1	False	False	6	5	1	0	8	5	3	1	False	True	True	6	0.0
salut	salute	talus	0	True	True	1	True	True	5	3	2	0	5	3	2	0	False	False	False	2	0.0
salut	salute	salt	0	True	True	1	True	True	5	3	2	0	4	3	1	0	False	True	True	1	0.0
salut	salute	slut	0	True	True	1	True	True	5	3	2	0	4	3	1	0	False	True	False	1	0.0
salut	salute	salute	1	True	True	1	True	True	5	3	2	0	6	3	3	0	False	True	True	1	0.0
salut	salute	salutary	0	True	True	1	True	True	5	3	2	0	8	5	3	0	False	False	False	3	0.0
salut	salute	Salyut	0	True	True	1	True	True	5	3	2	0	6	4	2	1	False	True	True	2	0.0
salut	salute	Sallust	0	True	True	1	True	True	5	3	2	0	7	5	2	1	False	False	False	3	0.0
salut	salute	SALT	0	True	True	1	True	True	5	3	2	0	4	3	0	4	False	True	True	5	0.0
salut	salute	Sault	0	True	True	1	True	True	5	3	2	0	5	3	2	1	False	True	True	3	0.0
salut	salute	Salton	0	True	True	1	True	True	5	3	2	0	6	4	2	1	False	False	False	4	0.0
satifly	satisfy	satisfy	1	True	True	2	False	False	7	5	2	0	7	5	2	0	False	False	False	2	0.0
satifly	satisfy	satiny	0	True	True	2	False	False	7	5	2	0	6	4	2	0	False	False	False	2	0.0
satifly	satisfy	sawfly	0	True	True	2	False	False	7	5	2	0	6	5	1	0	False	False	False	2	0.0
satifly	satisfy	shiftily	0	True	True	2	False	False	7	5	2	0	8	6	2	0	False	False	False	4	0.0
satifly	satisfy	stifler	0	True	True	2	False	False	7	5	2	0	7	5	2	0	False	True	True	3	0.0
satifly	satisfy	stifle	0	True	True	2	False	False	7	5	2	0	6	4	2	0	False	True	True	2	0.0
scrabdle	scrabble	scrabble	1	True	True	1	True	False	8	6	2	0	8	6	2	0	False	True	False	1	0.0
scrabdle	scrabble	Scrabble	0	True	True	1	True	False	8	6	2	0	8	6	2	1	False	True	False	2	0.0
scrabdle	scrabble	scramble	0	True	True	1	True	False	8	6	2	0	8	6	2	0	False	False	False	2	0.0
scrabdle	scrabble	scrawler	0	True	True	1	True	False	8	6	2	0	8	6	2	0	False	False	False	3	0.0
scrabdle	scrabble	scrutable	0	True	True	1	True	False	8	6	2	0	9	6	3	0	False	False	False	3	0.0
scrabdle	scrabble	scrubbed	0	True	True	1	True	False	8	6	2	0	8	6	2	0	False	True	True	4	0.0
scrabdle	scrabble	scribble	0	True	True	1	True	False	8	6	2	0	8	6	2	0	False	True	False	2	0.0
secion	section	scion	0	True	True	1	False	True	6	3	3	0	5	3	2	0	False	True	True	1	0.0
secion	section	section	1	True	True	1	False	True	6	3	3	0	7	4	3	0	False	False	True	1	0.0
secion	section	sec ion	0	True	True	1	False	True	6	3	3	0	7	3	3	0	True	True	True	1	0.0
secion	section	sec-ion	0	True	True	1	False	True	6	3	3	0	7	3	3	0	False	True	True	1	0.0
secion	section	secession	0	True	True	1	False	True	6	3	3	0	9	5	4	0	False	True	False	3	0.0
secion	section	seclusion	0	True	True	1	False	True	6	3	3	0	9	5	4	0	False	False	False	3	0.0
secion	section	secretion	0	True	True	1	False	True	6	3	3	0	9	5	4	0	False	False	False	3	0.0
secion	section	selection	0	True	True	1	False	True	6	3	3	0	9	5	4	0	False	False	False	3	0.0
secion	section	seizin	0	True	True	1	False	True	6	3	3	0	6	3	3	0	False	True	False	3	0.0
secion	section	season	0	True	True	1	False	True	6	3	3	0	6	3	3	0	False	True	False	2	0.0
segements	segments	segments	1	True	True	1	True	False	9	6	3	0	8	6	2	0	False	True	False	1	0.0
segements	segments	engagements	0	True	True	1	True	False	9	6	3	0	11	7	4	0	False	False	False	4	0.0
segements	segments	settlements	0	True	True	1	True	False	9	6	3	0	11	8	3	0	False	False	False	3	0.0
segements	segments	engorgements	0	True	True	1	True	False	9	6	3	0	12	8	4	0	False	False	False	5	0.0
segements	segments	managements	0	True	True	1	True	False	9	6	3	0	11	7	4	0	False	False	False	4	0.0
segements	segments	segmented	0	True	True	1	True	False	9	6	3	0	9	6	3	0	False	True	False	3	0.0
segements	segments	segmental	0	True	True	1	True	False	9	6	3	0	9	6	3	0	False	True	False	3	0.0
sieze	seize	seize	1	True	True	2	True	True	5	2	3	0	5	2	3	0	False	True	True	2	0.0
sieze	seize	size	0	True	True	2	True	True	5	2	3	0	4	2	2	0	False	True	True	1	0.0
sieze	seize	siege	0	True	True	2	True	True	5	2	3	0	5	2	3	0	False	True	False	1	0.0
sieze	seize	sieve	0	True	True	2	True	True	5	2	3	0	5	2	3	0	False	False	False	1	0.0
sieze	seize	Sissie	0	True	True	2	True	True	5	2	3	0	6	3	3	1	False	True	True	4	0.0
sieze	seize	sizzler	0	True	True	2	True	True	5	2	3	0	7	5	2	0	False	False	False	3	0.0
sieze	seize	Suzie	0	True	True	2	True	True	5	2	3	0	5	2	3	1	False	True	True	4	0.0
sence	sense	scene	0	True	True	1	True	False	5	3	2	0	5	3	2	0	False	False	False	2	0.0
sence	sense	sense	1	True	True	1	True	False	5	3	2	0	5	3	2	0	False	True	False	1	0.0
sence	sense	since	0	True	True	1	True	False	5	3	2	0	5	3	2	0	False	True	True	1	0.0
sence	sense	pence	0	True	True	1	True	False	5	3	2	0	5	3	2	0	False	False	False	1	0.0
sence	sense	hence	0	True	True	1	True	False	5	3	2	0	5	3	2	0	False	False	False	1	0.0
sence	sense	fence	0	True	True	1	True	False	5	3	2	0	5	3	2	0	False	False	False	1	0.0
sence	sense	essence	0	True	True	1	True	False	5	3	2	0	7	4	3	0	False	False	False	2	0.0
sence	sense	sentence	0	True	True	1	True	False	5	3	2	0	8	5	3	0	False	False	False	3	0.0
sence	sense	senescence	0	True	True	1	True	False	5	3	2	0	10	6	4	0	False	False	False	5	0.0
sence	sense	absence	0	True	True	1	True	False	5	3	2	0	7	4	3	0	False	False	False	2	0.0
sence	sense	sensate	0	True	True	1	True	False	5	3	2	0	7	4	3	0	False	False	False	3	0.0
sence	sense	science	0	True	True	1	True	False	5	3	2	0	7	4	3	0	False	False	False	2	0.0
seperate	separate	separate	1	True	True	1	True	True	8	4	4	0	8	4	4	0	False	True	True	1	0.0
seperate	separate	desperate	0	True	True	1	True	True	8	4	4	0	9	5	4	0	False	False	False	2	0.0
seperate	separate	temperate	0	True	True	1	True	True	8	4	4	0	9	5	4	0	False	False	False	2	0.0
seperate	separate	exasperate	0	True	True	1	True	True	8	4	4	0	10	5	5	0	False	False	False	4	0.0
seperate	separate	serrate	0	True	True	1	True	True	8	4	4	0	7	4	3	0	False	False	False	2	0.0
seperate	separate	separator	0	True	True	1	True	True	8	4	4	0	9	5	4	0	False	True	True	3	0.0
seperate	separate	separatist	0	True	True	1	True	True	8	4	4	0	10	6	4	0	False	True	True	4	0.0
seferal	several	several	1	True	True	1	True	True	7	4	3	0	7	4	3	0	False	True	True	1	0.0
seferal	several	referral	0	True	True	1	True	True	7	4	3	0	8	5	3	0	False	False	False	2	0.0
seferal	several	deferral	0	True	True	1	True	True	7	4	3	0	8	5	3	0	False	False	False	2	0.0
seferal	several	feral	0	True	True	1	True	True	7	4	3	0	5	3	2	0	False	False	False	2	0.0
seferal	several	federal	0	True	True	1	True	True	7	4	3	0	7	4	3	0	False	False	False	2	0.0
seferal	several	spherule	0	True	True	1	True	True	7	4	3	0	8	5	3	0	False	True	True	4	0.0
seferal	several	Zeffirelli	0	True	True	1	True	True	7	4	3	0	10	6	4	1	False	False	True	6	0.0
sherbert	sherbet	sherbet	1	True	True	1	False	False	8	6	2	0	7	5	2	0	False	False	False	1	0.0
sherbert	sherbet	Herbert	0	True	True	1	False	False	8	6	2	0	7	5	2	1	False	False	False	2	0.0
sherbert	sherbet	Heriberto	0	True	True	1	False	False	8	6	2	0	9	5	4	1	False	False	False	4	0.0
sherbert	sherbet	Harbert	0	True	True	1	False	False	8	6	2	0	7	5	2	1	False	False	False	3	0.0
sherbert	sherbet	Hebert	0	True	True	1	False	False	8	6	2	0	6	4	2	1	False	False	False	3	0.0
sherbert	sherbet	showboat	0	True	True	1	False	False	8	6	2	0	8	5	3	0	False	False	False	4	0.0
sherbert	sherbet	shrubbed	0	True	True	1	False	False	8	6	2	0	8	6	2	0	False	False	False	5	0.0
singal	signal	signal	1	True	True	2	False	False	6	4	2	0	6	4	2	0	False	False	False	2	0.0
singal	signal	sin gal	0	True	True	2	False	False	6	4	2	0	7	4	2	0	True	True	True	1	0.0
singal	signal	sin-gal	0	True	True	2	False	False	6	4	2	0	7	4	2	0	False	True	True	1	0.0
singal	signal	singing	0	True	True	2	False	False	6	4	2	0	7	5	2	0	False	False	False	3	0.0
singal	signal	single	0	True	True	2	False	False	6	4	2	0	6	4	2	0	False	True	True	2	0.0
singal	signal	gassing	0	True	True	2	False	False	6	4	2	0	7	5	2	0	False	False	False	5	0.0
singal	signal	Lansing	0	True	True	2	False	False	6	4	2	0	7	5	2	1	False	False	False	5	0.0
singal	signal	singular	0	True	True	2	False	False	6	4	2	0	8	5	3	0	False	True	True	3	0.0
singal	signal	Singleton	0	True	True	2	False	False	6	4	2	0	9	6	3	1	False	True	True	6	0.0
cimplicity	simplicity	complicity	0	True	True	1	False	False	10	7	3	0	10	7	3	0	False	True	True	1	0.0
cimplicity	simplicity	simplicity	1	True	True	1	False	False	10	7	3	0	10	7	3	0	False	False	False	1	0.0
cimplicity	simplicity	implicit	0	True	True	1	False	False	10	7	3	0	8	5	3	0	False	False	False	2	0.0
cimplicity	simplicity	multiplicity	0	True	True	1	False	False	10	7	3	0	12	8	4	0	False	False	False	5	0.0
cimplicity	simplicity	complicit	0	True	True	1	False	False	10	7	3	0	9	6	3	0	False	True	True	2	0.0
cimplicity	simplicity	duplicity	0	True	True	1	False	False	10	7	3	0	9	6	3	0	False	False	False	3	0.0
cimplicity	simplicity	simplistic	0	True	True	1	False	False	10	7	3	0	10	7	3	0	False	False	False	5	0.0
cimplicity	simplicity	compulsivity	0	True	True	1	False	False	10	7	3	0	12	8	4	0	False	True	True	4	0.0
simpfilty	simplicity	simplicity	1	True	True	3	True	False	9	7	2	0	10	7	3	0	False	True	False	3	0.0
simpfilty	simplicity	simplify	0	True	True	3	True	False	9	7	2	0	8	6	2	0	False	True	False	3	0.0
simpfilty	simplicity	similarity	0	True	True	3	True	False	9	7	2	0	10	6	4	0	False	False	False	5	0.0
simpfilty	simplicity	simply	0	True	True	3	True	False	9	7	2	0	6	5	1	0	False	True	False	3	0.0
simpfilty	simplicity	simpleton	0	True	True	3	True	False	9	7	2	0	9	6	3	0	False	True	False	5	0.0
simpfilty	simplicity	simplified	0	True	True	3	True	False	9	7	2	0	10	6	4	0	False	True	False	5	0.0
simplye	simply	simply	1	True	True	1	True	True	7	5	2	0	6	5	1	0	False	True	True	1	0.0
simplye	simply	simple	0	True	True	1	True	True	7	5	2	0	6	4	2	0	False	True	True	1	0.0
simplye	simply	simply e	0	True	True	1	True	True	7	5	2	0	8	5	2	0	True	True	True	1	0.0
simplye	simply	simplify	0	True	True	1	True	True	7	5	2	0	8	6	2	0	False	True	True	3	0.0
simplye	simply	pimply	0	True	True	1	True	True	7	5	2	0	6	5	1	0	False	False	False	2	0.0
simplye	simply	imply	0	True	True	1	True	True	7	5	2	0	5	4	1	0	False	False	False	2	0.0
simplye	simply	implosive	0	True	True	1	True	True	7	5	2	0	9	5	4	0	False	False	False	5	0.0
simplye	simply	simplified	0	True	True	1	True	True	7	5	2	0	10	6	4	0	False	True	True	4	0.0
