non_word	real_word	jaro_winkler	levenshtein_distance	corpus	aspell_rank	aspell_n_candidates	edit_distance_rank	edit_distance_n_candidates
jstu	just	0.8500000000000001	2	wikipedia	1	33	1	22
jsut	just	0.9249999999999999	2	wikipedia	0	53	0	2
ceratin	keratin	0.9047619047619048	1	wikipedia	4	9	1	2
kindergarden	kindergarten	0.9666666666666666	1	wikipedia	2	6	0	1
knwo	know	0.9333333333333333	2	wikipedia	0	21	0	1
konw	know	0.9249999999999999	2	wikipedia	0	98	0	1
kwno	know	0.8500000000000001	2	wikipedia	3	52	-1	1
nkow	know	0.9166666666666666	2	wikipedia	0	39	0	2
nkwo	know	0.8333333333333334	3	wikipedia	-1	33	0	10
knowlege	knowledge	0.9777777777777777	1	wikipedia	0	5	0	1
knowledgable	knowledgeable	0.9512820512820512	1	wikipedia	0	2	0	1
knowlegeable	knowledgeable	0.9846153846153847	1	wikipedia	0	5	0	1
knwos	knows	0.9466666666666665	2	wikipedia	0	67	0	1
konws	knows	0.94	2	wikipedia	0	60	0	1
labratory	laboratory	0.9248148148148148	1	wikipedia	0	9	0	1
layed	laid	0.8266666666666667	2	wikipedia	24	35	-1	13
laguage	language	0.9666666666666667	1	wikipedia	0	17	0	1
laguages	languages	0.9703703703703703	1	wikipedia	0	21	0	1
lavae	larvae	0.9555555555555556	1	wikipedia	2	13	2	4
lsat	last	0.9249999999999999	2	wikipedia	2	10	0	4
labatory	lavatory	0.9333333333333333	1	wikipedia	0	4	0	1
lief	leaf	0.8500000000000001	2	wikipedia	-1	11	-1	1
leanr	lean	0.96	1	wikipedia	1	32	1	4
leanr	leaner	0.9666666666666667	1	wikipedia	0	32	0	4
leanr	learn	0.9533333333333333	2	wikipedia	2	32	2	4
leran	learn	0.9466666666666665	2	wikipedia	0	56	0	3
lerans	learns	0.9555555555555556	2	wikipedia	0	21	1	2
leaded	led	0.8333333333333334	3	wikipedia	-1	20	-1	1
legitamate	legitimate	0.9377777777777778	1	wikipedia	0	6	0	1
liesure	leisure	0.9571428571428572	2	wikipedia	2	15	0	1
lenght	length	0.9666666666666667	2	wikipedia	0	23	0	1
levle	level	0.9533333333333333	2	wikipedia	0	35	0	2
levetate	levitate	0.9416666666666667	1	wikipedia	0	4	0	1
levetated	levitated	0.9481481481481482	1	wikipedia	0	4	0	1
levetates	levitates	0.9481481481481482	1	wikipedia	0	5	0	1
levetating	levitating	0.9014814814814816	1	wikipedia	1	6	0	1
lible	liable	0.9555555555555556	1	wikipedia	0	18	0	4
liason	liaison	0.9666666666666667	1	wikipedia	0	15	0	1
libell	libel	0.9666666666666667	1	wikipedia	2	15	0	2
lible	libel	0.9533333333333333	2	wikipedia	1	18	1	4
libary	library	0.9277777777777778	1	wikipedia	0	7	0	1
lisence	licence	0.9238095238095239	1	wikipedia	-1	32	0	1
lisense	licence	0.8476190476190477	2	wikipedia	-1	45	-1	1
lisence	license	0.8476190476190477	2	wikipedia	11	32	-1	1
lisense	license	0.9238095238095239	1	wikipedia	1	45	0	1
licenced	licensed	0.95	1	wikipedia	0	7	1	3
licencing	licensing	0.9555555555555556	1	wikipedia	0	10	0	1
leutenant	lieutenant	0.97	1	wikipedia	0	4	0	1
lief	life	0.9333333333333333	2	wikipedia	1	11	-1	1
lightyear	light year	0.98	1	wikipedia	0	16	-1	2
lightyears	light year	0.96	2	wikipedia	-1	15	-1	1
liek	like	0.9333333333333333	2	wikipedia	0	12	0	10
liuke	like	0.9466666666666665	1	wikipedia	0	32	0	1
liekd	liked	0.9466666666666665	2	wikipedia	1	32	1	2
likelyhood	likelihood	0.96	1	wikipedia	2	6	0	1
libguistic	linguistic	0.9466666666666665	1	wikipedia	0	12	0	1
libguistics	linguistics	0.9515151515151515	1	wikipedia	0	4	0	1
liquify	liquefy	0.9428571428571428	1	wikipedia	0	20	0	1
litature	literature	0.895	2	wikipedia	1	6	-1	1
literture	literature	0.98	1	wikipedia	0	14	0	1
littel	little	0.9666666666666667	2	wikipedia	0	21	0	3
livley	lively	0.9611111111111111	2	wikipedia	0	43	0	1
lonelyness	loneliness	0.96	1	wikipedia	0	9	0	1
lonley	lonely	0.9611111111111111	2	wikipedia	0	17	0	1
lonly	lonely	0.9611111111111111	1	wikipedia	0	27	0	4
loosing	losing	0.9619047619047619	1	wikipedia	3	13	-1	1
alot	lot	0.9166666666666666	1	wikipedia	4	11	3	10
loev	love	0.9333333333333333	2	wikipedia	0	98	0	1
lveo	love	0.8500000000000001	2	wikipedia	2	81	1	59
lvoe	love	0.9249999999999999	2	wikipedia	0	97	0	1
lieing	lying	0.8400000000000001	2	wikipedia	15	53	-1	6
maked	made	0.8266666666666667	2	wikipedia	24	38	-1	16
magolia	magnolia	0.9708333333333333	1	wikipedia	0	23	0	1
maintainance	maintenance	0.9284848484848485	2	wikipedia	0	7	1	2
maintainence	maintenance	0.9651515151515152	3	wikipedia	0	6	-1	1
maintance	maintenance	0.9414141414141414	2	wikipedia	0	9	0	1
maintenence	maintenance	0.9436363636363637	1	wikipedia	0	10	0	1
marjority	majority	0.937037037037037	1	wikipedia	0	9	0	1
amke	make	0.9166666666666666	2	wikipedia	0	48	0	1
mkae	make	0.9249999999999999	2	wikipedia	0	98	0	1
mkea	make	0.8500000000000001	2	wikipedia	0	74	4	54
makse	makes	0.9533333333333333	2	wikipedia	0	96	0	3
mkaes	makes	0.94	2	wikipedia	0	93	0	1
amking	making	0.9444444444444445	2	wikipedia	2	20	0	2
mkaing	making	0.9500000000000001	2	wikipedia	0	67	0	1
mamal	mammal	0.9611111111111111	1	wikipedia	0	38	0	3
mamalian	mammalian	0.9740740740740741	1	wikipedia	0	10	0	1
managment	management	0.9577777777777777	1	wikipedia	0	12	0	1
manouver	maneuver	0.9083333333333333	1	wikipedia	1	18	0	1
manuever	maneuver	0.9708333333333333	2	wikipedia	0	6	0	1
manoeuverability	maneuverability	0.9854166666666666	1	wikipedia	0	3	1	2
manouverability	maneuverability	0.9522222222222222	1	wikipedia	0	7	0	1
manouverable	maneuverable	0.8762626262626263	1	wikipedia	0	12	0	1
manouvers	maneuvers	0.9189814814814814	1	wikipedia	1	22	0	1
manuevers	maneuvers	0.9740740740740741	2	wikipedia	0	32	0	1
manoeuverability	manoeuvrability	0.9874999999999999	1	wikipedia	-1	3	0	2
manouverability	manoeuvrability	0.9866666666666667	2	wikipedia	-1	7	-1	1
manouverable	manoeuvrable	0.9833333333333333	2	wikipedia	-1	12	-1	1
manouver	manoeuvre	0.9527777777777777	3	wikipedia	-1	18	-1	1
manuever	manoeuvre	0.9157407407407407	4	wikipedia	-1	6	-1	1
manouvers	manoeuvres	0.9577777777777777	3	wikipedia	-1	22	-1	1
manuevers	manoeuvres	0.9248148148148148	4	wikipedia	-1	32	-1	1
manufature	manufacture	0.9818181818181818	1	wikipedia	0	4	0	1
manufatured	manufactured	0.9833333333333333	1	wikipedia	0	9	0	1
manufaturing	manufacturing	0.9846153846153847	1	wikipedia	0	10	0	1
mear	mare	0.8500000000000001	2	wikipedia	-1	24	-1	20
maked	marked	0.9555555555555556	1	wikipedia	1	38	2	16
marketting	marketing	0.98	1	wikipedia	2	23	0	1
marrage	marriage	0.975	1	wikipedia	0	15	0	2
marraige	marriage	0.975	2	wikipedia	0	19	0	1
marryied	married	0.975	1	wikipedia	0	7	0	1
massmedia	mass media	0.98	1	wikipedia	0	28	-1	1
mathmatician	mathematician	0.9846153846153847	1	wikipedia	0	3	0	1
matheticians	mathematicians	0.9380952380952381	2	wikipedia	0	4	0	1
mathmaticians	mathematicians	0.9857142857142858	1	wikipedia	0	3	0	1
mathamatics	mathematics	0.9436363636363637	1	wikipedia	0	7	0	1
medeival	mediaeval	0.9157407407407407	3	wikipedia	-1	5	-1	1
medacine	medicine	0.9083333333333333	1	wikipedia	0	19	0	1
medeival	medieval	0.9708333333333333	2	wikipedia	0	5	0	1
memeber	member	0.9277777777777778	1	wikipedia	0	16	0	1
maintioned	mentioned	0.8691666666666668	2	wikipedia	3	5	3	4
mear	mere	0.8666666666666667	2	wikipedia	-1	24	-1	20
messanger	messenger	0.9305555555555555	1	wikipedia	3	11	0	1
metalic	metallic	0.975	1	wikipedia	0	14	0	1
metalurgic	metallurgic	0.9818181818181818	1	wikipedia	0	6	0	1
metalurgical	metallurgical	0.9846153846153847	1	wikipedia	0	8	0	1
metalurgy	metallurgy	0.98	1	wikipedia	2	11	0	1
metamorphysis	metamorphosis	0.9692307692307692	1	wikipedia	0	4	0	1
midwifes	midwives	0.95	1	wikipedia	3	7	-1	1
mileau	milieu	0.9222222222222223	2	wikipedia	1	30	1	8
mileu	milieu	0.9611111111111111	1	wikipedia	0	20	0	4
millitary	military	0.9740740740740741	1	wikipedia	0	8	0	1
milennium	millennium	0.9766666666666667	1	wikipedia	0	3	0	1
millenium	millennium	0.98	1	wikipedia	0	3	0	1
millepede	millipede	0.9055555555555556	1	wikipedia	1	4	0	1
minature	miniature	0.9740740740740741	1	wikipedia	0	22	0	1
ministery	ministry	0.9777777777777777	1	wikipedia	0	10	0	3
miniscule	minuscule	0.9189814814814814	1	wikipedia	0	3	0	1
miscelaneous	miscellaneous	0.9846153846153847	1	wikipedia	0	4	0	1
miscellanious	miscellaneous	0.9692307692307692	1	wikipedia	0	4	0	1
miscellanous	miscellaneous	0.9846153846153847	1	wikipedia	0	3	0	1
mischeivous	mischievous	0.9818181818181818	2	wikipedia	0	9	0	1
mischevious	mischievous	0.9818181818181818	2	wikipedia	0	20	0	1
mischievious	mischievous	0.9833333333333333	1	wikipedia	0	4	0	1
misdameanor	misdemeanor	0.9436363636363637	1	wikipedia	0	3	0	1
misdemenor	misdemeanor	0.9818181818181818	1	wikipedia	0	8	0	1
misdameanors	misdemeanors	0.9484848484848484	1	wikipedia	0	17	0	1
misdemenors	misdemeanors	0.9833333333333333	1	wikipedia	0	11	0	1
misdameanor	misdemeanour	0.9284848484848485	2	wikipedia	-1	3	-1	1
misdemenor	misdemeanour	0.9666666666666667	2	wikipedia	-1	8	-1	1
misdameanors	misdemeanours	0.9343822843822843	2	wikipedia	-1	17	-1	1
misdemenors	misdemeanours	0.9692307692307692	2	wikipedia	-1	11	-1	1
mysogynist	misogynist	0.8733333333333333	1	wikipedia	0	5	0	1
mysogyny	misogyny	0.9249999999999999	1	wikipedia	0	9	0	1
missle	missel	0.9666666666666667	2	wikipedia	-1	22	-1	1
misile	missile	0.9666666666666667	1	wikipedia	0	17	1	2
missle	missile	0.9714285714285714	1	wikipedia	0	22	0	1
mispelling	misspelling	0.9787878787878788	1	wikipedia	0	10	0	2
missen	mizzen	0.8222222222222222	2	wikipedia	17	44	-1	2
modle	model	0.9533333333333333	2	wikipedia	1	56	2	4
moent	moment	0.9555555555555556	1	wikipedia	0	14	0	2
monestaries	monasteries	0.9787878787878788	2	wikipedia	0	15	0	1
monestary	monastery	0.9740740740740741	2	wikipedia	1	8	-1	1
monestary	monetary	0.9777777777777777	1	wikipedia	0	8	0	1
moeny	money	0.9466666666666665	2	wikipedia	0	46	0	1
monolite	monolithic	0.915	3	wikipedia	-1	15	-1	1
mroe	more	0.9249999999999999	2	wikipedia	0	4	0	2
omre	more	0.9166666666666666	2	wikipedia	2	7	1	3
morgage	mortgage	0.9708333333333333	1	wikipedia	0	19	0	1
famoust	most famous	0.6450216450216449	6	wikipedia	-1	20	-1	1
motiviated	motivated	0.98	1	wikipedia	0	8	0	1
movei	movie	0.9533333333333333	2	wikipedia	1	6	1	5
mucuous	mucous	0.9277777777777778	1	wikipedia	1	6	0	1
muncipalities	municipalities	0.9115384615384615	1	wikipedia	0	3	0	1
muncipality	municipality	0.9169191919191918	1	wikipedia	0	7	0	1
muder	murder	0.9022222222222223	1	wikipedia	4	44	0	4
mudering	murdering	0.937037037037037	1	wikipedia	0	15	0	1
muscels	muscles	0.9714285714285714	2	wikipedia	0	27	0	2
muscels	mussels	0.9333333333333333	1	wikipedia	2	27	1	2
myraid	myriad	0.9611111111111111	2	wikipedia	2	31	0	1
mysef	myself	0.9666666666666667	1	wikipedia	0	74	0	1
misterious	mysterious	0.94	1	wikipedia	1	27	0	1
misteryous	mysterious	0.88	2	wikipedia	3	9	0	1
mysterous	mysterious	0.98	1	wikipedia	0	4	0	1
mistery	mystery	0.9142857142857143	1	wikipedia	7	16	4	5
naturual	natural	0.975	1	wikipedia	0	10	0	1
naturaly	naturally	0.9777777777777777	1	wikipedia	0	6	0	3
naturely	naturally	0.9305555555555555	2	wikipedia	1	8	-1	1
naturually	naturally	0.98	1	wikipedia	0	7	0	1
neccesarily	necessarily	0.9575757575757576	2	wikipedia	0	5	0	1
neccessarily	necessarily	0.9805555555555555	1	wikipedia	0	5	0	1
necesarily	necessarily	0.9818181818181818	1	wikipedia	0	5	0	1
nessasarily	necessarily	0.9030303030303031	3	wikipedia	0	5	-1	1
neccesary	necessary	0.9481481481481482	2	wikipedia	0	10	0	1
neccessary	necessary	0.9766666666666667	1	wikipedia	0	9	0	1
necesary	necessary	0.9777777777777777	1	wikipedia	0	10	0	1
ened	need	0.9166666666666666	2	wikipedia	2	11	0	5
neglible	negligible	0.96	2	wikipedia	0	6	0	3
negligable	negligible	0.96	1	wikipedia	0	15	0	1
negociate	negotiate	0.9305555555555555	1	wikipedia	0	6	0	1
negociation	negotiation	0.9436363636363637	1	wikipedia	0	6	0	1
negotation	negotiation	0.9618181818181818	1	wikipedia	0	5	0	1
neigbour	neighbor	0.95	2	wikipedia	0	19	-1	1
neigbouring	neighboring	0.9636363636363636	2	wikipedia	0	21	-1	1
neigbours	neighbors	0.9555555555555556	2	wikipedia	0	19	-1	1
neigbour	neighbour	0.9777777777777777	1	wikipedia	-1	19	0	1
neigbouring	neighbouring	0.9833333333333333	1	wikipedia	-1	21	0	1
neigbours	neighbours	0.98	1	wikipedia	-1	19	0	1
enxt	next	0.9166666666666666	2	wikipedia	0	14	1	2
neice	nice	0.94	1	wikipedia	1	24	0	3
nickle	nickel	0.9666666666666667	2	wikipedia	2	11	-1	1
neice	niece	0.94	2	wikipedia	0	24	1	3
ninteenth	nineteenth	0.9507407407407407	1	wikipedia	0	5	0	1
ninty	ninety	0.9611111111111111	1	wikipedia	0	42	0	6
nineth	ninth	0.9611111111111111	1	wikipedia	0	15	0	2
noone	no one	0.9555555555555556	1	wikipedia	1	19	-1	3
noth	north	0.9466666666666665	1	wikipedia	1	14	1	10
northereastern	northeastern	0.9380952380952381	2	wikipedia	2	7	0	1
northen	northern	0.975	1	wikipedia	2	21	0	2
nothern	northern	0.8904761904761905	1	wikipedia	1	13	0	1
nto	not	0.5555555555555555	2	wikipedia	6	13	5	7
onot	not	0.8055555555555555	1	wikipedia	3	7	3	4
noteable	notable	0.9041666666666667	1	wikipedia	5	18	0	1
noteably	notably	0.9708333333333333	1	wikipedia	2	12	0	1
onot	note	0.7222222222222222	2	wikipedia	-1	7	-1	4
noticable	noticeable	0.9355555555555555	1	wikipedia	2	5	0	1
noticible	noticeable	0.9127777777777778	2	wikipedia	1	4	1	2
noticeing	noticing	0.9777777777777777	1	wikipedia	0	14	0	1
noteriety	notoriety	0.9189814814814814	1	wikipedia	0	10	0	1
noveau	nouveau	0.9619047619047619	1	wikipedia	-1	14	-1	9
nucular	nuclear	0.9333333333333333	2	wikipedia	0	25	0	10
nuculear	nuclear	0.9708333333333333	1	wikipedia	0	13	0	1
nuisanse	nuisance	0.95	1	wikipedia	1	7	0	1
nusance	nuisance	0.9666666666666667	1	wikipedia	0	6	0	2
nutritent	nutrient	0.9527777777777777	1	wikipedia	0	2	0	2
nutritents	nutrients	0.9577777777777777	1	wikipedia	0	4	0	2
obediance	obedience	0.9305555555555555	1	wikipedia	1	4	0	1
obediant	obedient	0.95	1	wikipedia	0	12	0	1
obstacal	obstacle	0.95	2	wikipedia	0	3	0	1
ocasion	occasion	0.9666666666666667	1	wikipedia	0	18	0	1
ocassion	occasion	0.9333333333333333	2	wikipedia	0	22	0	5
occassion	occasion	0.9777777777777777	1	wikipedia	0	8	0	1
ocasional	occasional	0.9733333333333334	1	wikipedia	0	10	0	1
ocassional	occasional	0.9466666666666665	2	wikipedia	0	10	0	1
occassional	occasional	0.9818181818181818	1	wikipedia	0	7	0	1
ocasionally	occasionally	0.9777777777777777	1	wikipedia	0	4	0	1
ocasionaly	occasionally	0.9555555555555556	2	wikipedia	0	12	0	2
ocassionally	occasionally	0.9555555555555555	2	wikipedia	0	4	0	1
occassionally	occasionally	0.9846153846153847	1	wikipedia	0	7	0	1
occassionaly	occasionally	0.9666666666666666	2	wikipedia	1	9	1	2
ocasioned	occasioned	0.9733333333333334	1	wikipedia	0	11	0	1
ocassioned	occasioned	0.9466666666666665	2	wikipedia	0	11	0	1
occassioned	occasioned	0.9818181818181818	1	wikipedia	0	6	0	1
ocasions	occasions	0.9703703703703703	1	wikipedia	0	29	0	1
ocassions	occasions	0.9407407407407408	2	wikipedia	0	29	0	4
occassions	occasions	0.9355555555555555	1	wikipedia	1	11	0	1
occurr	occur	0.9666666666666667	1	wikipedia	0	15	0	2
ocurr	occur	0.8933333333333333	2	wikipedia	1	45	0	23
occured	occurred	0.975	1	wikipedia	2	21	0	1
ocurred	occurred	0.9666666666666667	1	wikipedia	0	22	0	1
occurance	occurrence	0.9127777777777778	2	wikipedia	0	8	0	2
occurence	occurrence	0.98	1	wikipedia	0	3	0	1
occurrance	occurrence	0.9377777777777778	1	wikipedia	0	4	0	1
ocurrance	occurrence	0.8837037037037038	2	wikipedia	0	11	0	1
ocurrence	occurrence	0.9733333333333334	1	wikipedia	0	5	0	1
occurances	occurrences	0.9214141414141415	2	wikipedia	0	8	0	1
occurences	occurrences	0.9818181818181818	1	wikipedia	0	10	0	1
occurrances	occurrences	0.9436363636363637	1	wikipedia	0	12	0	1
occuring	occurring	0.9777777777777777	1	wikipedia	0	13	0	1
octohedral	octahedral	0.9533333333333333	1	wikipedia	-1	6	-1	1
octohedron	octahedron	0.9533333333333333	1	wikipedia	-1	6	-1	1
offical	official	0.975	1	wikipedia	0	9	0	1
offically	officially	0.98	1	wikipedia	0	8	0	1
officaly	officially	0.96	2	wikipedia	0	5	0	4
officialy	officially	0.98	1	wikipedia	0	4	0	3
oging	ogling	0.9555555555555556	1	wikipedia	0	35	0	5
omision	omission	0.975	1	wikipedia	0	12	0	1
ommision	omission	0.9333333333333333	2	wikipedia	0	8	0	2
omited	omitted	0.9714285714285714	1	wikipedia	2	17	0	2
ommited	omitted	0.9238095238095239	2	wikipedia	1	21	1	6
ommitted	omitted	0.9666666666666667	1	wikipedia	0	4	0	2
omiting	omitting	0.975	1	wikipedia	0	13	0	3
ommiting	omitting	0.9333333333333333	2	wikipedia	0	18	0	7
ommitting	omitting	0.9703703703703703	1	wikipedia	0	4	0	2
omniverous	omnivorous	0.9377777777777778	1	wikipedia	1	4	0	1
omniverously	omnivorously	0.9484848484848484	1	wikipedia	0	6	0	1
noone	one	0.5222222222222223	2	wikipedia	16	19	-1	3
lonly	only	0.9333333333333332	1	wikipedia	1	27	1	4
onyl	only	0.9333333333333333	2	wikipedia	0	34	0	2
opthalmic	ophthalmic	0.9437037037037037	1	wikipedia	0	12	0	1
opthalmologist	ophthalmologist	0.9631746031746032	1	wikipedia	0	4	0	1
opthamologist	ophthalmologist	0.9234188034188034	2	wikipedia	0	10	0	1
opthalmology	ophthalmology	0.9572649572649573	1	wikipedia	0	5	0	1
oppinion	opinion	0.9666666666666667	1	wikipedia	2	11	0	1
oponent	opponent	0.9666666666666667	1	wikipedia	0	11	0	1
oportunity	opportunity	0.9757575757575758	1	wikipedia	0	4	0	1
oposite	opposite	0.9666666666666667	1	wikipedia	0	18	0	1
oposition	opposition	0.9733333333333334	1	wikipedia	0	7	0	2
opression	oppression	0.9733333333333334	1	wikipedia	0	9	0	1
opressive	oppressive	0.9733333333333334	1	wikipedia	0	9	0	1
optomism	optimism	0.9083333333333333	1	wikipedia	0	8	0	1
erally	orally	0.888888888888889	1	wikipedia	7	16	2	3
orgin	organ	0.9066666666666667	1	wikipedia	4	38	0	2
organim	organism	0.975	1	wikipedia	0	9	0	2
orgin	origin	0.9022222222222223	1	wikipedia	6	38	1	2
orginal	original	0.9285714285714286	1	wikipedia	0	6	0	2
origional	original	0.9777777777777777	1	wikipedia	0	8	0	1
originaly	originally	0.98	1	wikipedia	0	5	0	3
originnally	originally	0.9818181818181818	1	wikipedia	0	6	0	1
orignally	originally	0.98	1	wikipedia	0	8	0	1
otehr	other	0.9466666666666665	2	wikipedia	0	34	0	1
overshaddowed	overshadowed	0.9512820512820512	1	wikipedia	1	5	0	1
overwelming	overwhelming	0.9833333333333333	1	wikipedia	0	12	0	1
oxigen	oxygen	0.9111111111111112	1	wikipedia	0	6	0	1
oximoron	oxymoron	0.9333333333333333	1	wikipedia	0	3	0	1
paide	paid	0.96	1	wikipedia	0	46	0	3
payed	paid	0.8266666666666667	2	wikipedia	17	23	-1	1
palce	palace	0.9611111111111111	1	wikipedia	0	31	0	4
pamplet	pamphlet	0.975	1	wikipedia	0	11	0	1
pantomine	pantomime	0.9555555555555556	1	wikipedia	2	11	0	1
parrakeets	parakeets	0.9766666666666667	1	wikipedia	0	22	0	1
paralel	parallel	0.9464285714285714	1	wikipedia	1	16	0	1
paralell	parallel	0.975	2	wikipedia	0	9	0	1
parralel	parallel	0.9083333333333333	2	wikipedia	1	17	0	1
parrallel	parallel	0.9740740740740741	1	wikipedia	0	4	0	1
parrallell	parallel	0.9533333333333333	2	wikipedia	0	4	0	2
paraphenalia	paraphernalia	0.9846153846153847	1	wikipedia	0	4	0	1
paranthesis	parenthesis	0.9109090909090909	1	wikipedia	0	4	0	1
paliamentarian	parliamentarian	0.9822222222222223	1	wikipedia	0	4	0	1
parituclar	particular	0.9533333333333333	3	wikipedia	0	14	0	1
particularily	particularly	0.9846153846153847	1	wikipedia	0	4	0	2
pased	passed	0.9611111111111111	1	wikipedia	2	27	0	17
pasttime	pastime	0.975	1	wikipedia	2	12	0	1
pastural	pastoral	0.95	1	wikipedia	0	2	0	2
pattented	patented	0.9449074074074074	1	wikipedia	3	22	0	1
peculure	peculiar	0.9	3	wikipedia	1	15	-1	1
perjorative	pejorative	0.9490909090909091	1	wikipedia	0	4	0	1
penatly	penalty	0.9714285714285714	2	wikipedia	0	23	0	1
penninsula	peninsula	0.9507407407407407	1	wikipedia	0	4	0	1
penninsular	peninsula	0.9316498316498316	2	wikipedia	1	4	-1	1
pennisula	peninsula	0.9740740740740741	2	wikipedia	0	16	0	1
penninsular	peninsular	0.9554545454545454	1	wikipedia	0	4	0	1
peopel	people	0.9666666666666667	2	wikipedia	0	19	0	2
percepted	perceived	0.9111111111111111	2	wikipedia	-1	5	1	5
percieved	perceived	0.9777777777777777	2	wikipedia	0	6	0	1
performence	performance	0.9436363636363637	1	wikipedia	0	6	0	1
performes	performed	0.9555555555555556	1	wikipedia	5	14	2	4
performes	performs	0.9777777777777777	1	wikipedia	3	14	1	4
perhasp	perhaps	0.9714285714285714	2	wikipedia	0	6	0	1
perheaps	perhaps	0.975	1	wikipedia	0	16	0	1
perhpas	perhaps	0.9714285714285714	2	wikipedia	0	33	0	1
perphas	perhaps	0.9666666666666667	2	wikipedia	-1	45	0	2
peripathetic	peripatetic	0.9833333333333333	1	wikipedia	0	9	0	1
perjery	perjury	0.9428571428571428	1	wikipedia	0	24	0	1
permenant	permanent	0.9777777777777777	2	wikipedia	0	11	0	1
permissable	permissible	0.9636363636363636	1	wikipedia	0	5	0	1
premission	permission	0.97	2	wikipedia	2	4	0	2
perpindicular	perpendicular	0.9525641025641025	1	wikipedia	0	4	0	1
persistance	persistence	0.9436363636363637	1	wikipedia	0	5	0	1
persistant	persistent	0.96	1	wikipedia	2	9	0	1
personel	personal	0.95	1	wikipedia	1	18	1	2
personel	personnel	0.9777777777777777	1	wikipedia	0	18	0	2
personell	personnel	0.9555555555555556	2	wikipedia	2	8	0	4
personnell	personnel	0.98	1	wikipedia	0	4	0	1
pursuade	persuade	0.8821428571428571	1	wikipedia	4	9	0	1
pursuaded	persuaded	0.8958333333333333	1	wikipedia	2	8	0	1
pursuades	persuades	0.8958333333333333	1	wikipedia	1	8	0	1
pususading	persuading	0.8425	3	wikipedia	1	12	-1	1
pertubation	perturbation	0.9833333333333333	1	wikipedia	0	3	0	1
pertubations	perturbations	0.9846153846153847	1	wikipedia	0	10	0	1
petetion	petition	0.9083333333333333	1	wikipedia	0	17	0	1
phenonmena	phenomena	0.9577777777777777	1	wikipedia	0	3	0	1
phenomenonal	phenomenal	0.9666666666666667	2	wikipedia	0	4	0	3
phenomenonly	phenomenal	0.9299999999999999	3	wikipedia	4	5	-1	3
phenomenonly	phenomenally	0.9333333333333333	2	wikipedia	2	5	2	3
phenomonenon	phenomenon	0.9466666666666667	2	wikipedia	0	3	0	1
feromone	pheromone	0.8842592592592592	2	wikipedia	0	31	0	1
fiel	phial	0.6333333333333333	3	wikipedia	-1	10	-1	7
fiels	phials	0.7000000000000001	3	wikipedia	-1	47	-1	7
philisopher	philosopher	0.9436363636363637	1	wikipedia	0	8	0	1
philisophical	philosophical	0.9358974358974359	1	wikipedia	0	3	0	1
philisophy	philosophy	0.9377777777777778	1	wikipedia	0	4	0	1
fonetic	phonetic	0.8690476190476191	2	wikipedia	1	13	0	6
phongraph	phonograph	0.98	1	wikipedia	0	7	0	1
peice	piece	0.94	2	wikipedia	0	28	0	5
pilgrimmage	pilgrimage	0.9818181818181818	1	wikipedia	0	8	0	1
pilgrimmages	pilgrimages	0.9833333333333333	1	wikipedia	0	12	0	1
pinapple	pineapple	0.9740740740740741	1	wikipedia	2	11	0	1
pinnaple	pineapple	0.9189814814814814	2	wikipedia	1	2	-1	1
pich	pitch	0.9466666666666665	1	wikipedia	2	14	1	8
palce	place	0.94	2	wikipedia	3	31	3	4
plantiff	plaintiff	0.9449074074074074	1	wikipedia	2	15	0	1
planed	planned	0.9714285714285714	1	wikipedia	3	17	-1	1
playwrite	playwright	0.9377777777777778	3	wikipedia	2	12	-1	1
playwrites	playwrights	0.9436363636363637	3	wikipedia	2	19	-1	1
plesant	pleasant	0.9375	1	wikipedia	0	14	0	1
peom	poem	0.9249999999999999	2	wikipedia	0	7	0	6
peoms	poems	0.94	2	wikipedia	0	15	0	5
peotry	poetry	0.9500000000000001	2	wikipedia	0	39	0	1
progrom	pogrom	0.9071428571428571	1	wikipedia	2	4	1	2
progroms	pogroms	0.9196428571428571	1	wikipedia	3	5	1	2
poisin	poison	0.9333333333333333	1	wikipedia	3	13	1	2
polinator	pollinator	0.9766666666666667	1	wikipedia	0	11	0	1
polute	pollute	0.9666666666666667	1	wikipedia	0	29	0	4
poluted	polluted	0.9708333333333333	1	wikipedia	0	19	0	2
polutes	pollutes	0.9708333333333333	1	wikipedia	0	62	0	3
poluting	polluting	0.9740740740740741	1	wikipedia	0	16	0	2
polution	pollution	0.9740740740740741	1	wikipedia	0	8	0	2
pomegranite	pomegranate	0.9636363636363636	1	wikipedia	0	3	0	1
popularaty	popularity	0.96	1	wikipedia	0	6	0	1
protrayed	portrayed	0.9666666666666666	2	wikipedia	0	4	0	1
positon	position	0.975	1	wikipedia	3	14	0	2
possition	position	0.9740740740740741	1	wikipedia	0	17	0	1
postion	position	0.9375	1	wikipedia	4	12	1	3
positon	positron	0.975	1	wikipedia	2	14	1	2
posess	possess	0.9277777777777778	1	wikipedia	4	19	3	4
posessed	possessed	0.9449074074074074	1	wikipedia	0	23	0	1
posesses	possesses	0.9157407407407407	1	wikipedia	2	27	0	1
posseses	possesses	0.9527777777777777	1	wikipedia	3	27	1	2
posessing	possessing	0.9507407407407407	1	wikipedia	2	19	0	1
possesing	possessing	0.98	1	wikipedia	2	35	0	1
posession	possession	0.9507407407407407	1	wikipedia	0	14	0	1
