non_word	real_word	jaro_winkler	levenshtein_distance	corpus	aspell_rank	aspell_n_candidates	edit_distance_rank	edit_distance_n_candidates
reding	reading	0.9619047619047619	1	holbrook-missp	3	14	1	5
realy	ready	0.9066666666666667	1	holbrook-missp	7	17	7	10
reddy	ready	0.8933333333333333	1	holbrook-missp	3	17	2	5
redey	ready	0.8933333333333333	2	holbrook-missp	3	30	-1	2
realise	realized	0.9214285714285715	2	holbrook-missp	5	25	-1	3
realy	really	0.9666666666666667	1	holbrook-missp	0	17	1	10
reley	really	0.8577777777777779	2	holbrook-missp	5	13	-1	2
reper	reap	0.8266666666666667	3	holbrook-missp	-1	23	-1	7
reconnised	recognized	0.92	2	holbrook-missp	1	9	1	2
refection	refreshing	0.8288888888888889	5	holbrook-missp	-1	10	-1	1
registery	registry	0.9777777777777777	1	holbrook-missp	0	7	0	3
replid	replied	0.9714285714285714	1	holbrook-missp	0	17	0	2
replie	reply	0.8933333333333334	2	holbrook-missp	11	20	-1	2
retier	retire	0.9666666666666667	2	holbrook-missp	1	61	0	5
reveirse	reverse	0.975	1	holbrook-missp	0	23	0	1
recher	richer	0.9	1	holbrook-missp	5	53	0	2
rigth	right	0.9533333333333333	2	holbrook-missp	0	30	0	1
rings	ring	0.96	1	holbrook-missp	2	62	-1	1
ripper	ripper's	0.95	2	holbrook-missp	7	25	-1	1
rad	road	0.9166666666666666	1	holbrook-missp	3	50	-1	1
raod	road	0.9249999999999999	2	holbrook-missp	0	8	0	6
rod	road	0.9166666666666666	1	holbrook-missp	1	40	-1	1
rorse	roars	0.8933333333333333	2	holbrook-missp	3	82	-1	5
rhfn	roof	0.6666666666666666	3	holbrook-missp	-1	31	-1	29
rought	rough	0.9666666666666667	1	holbrook-missp	0	21	0	10
rougth	rough	0.9666666666666667	1	holbrook-missp	0	24	0	1
rownd	round	0.8933333333333333	1	holbrook-missp	6	34	1	2
roundabout	round about	0.9818181818181818	1	holbrook-missp	1	6	-1	1
rouns	rounds	0.9666666666666667	1	holbrook-missp	0	25	0	7
rowd	rowed	0.9533333333333333	1	holbrook-missp	1	11	1	8
rumer	rumour	0.8755555555555556	2	holbrook-missp	-1	40	-1	4
ran	run	0.7777777777777777	1	holbrook-missp	16	50	-1	1
runaway	run away	0.9708333333333333	1	holbrook-missp	2	8	-1	1
run	running	0.8095238095238096	4	holbrook-missp	-1	33	-1	1
runaway	runway	0.9277777777777778	1	holbrook-missp	5	8	-1	1
rust	rushed	0.825	3	holbrook-missp	-1	26	-1	1
rusall	rustle	0.8444444444444443	2	holbrook-missp	1	13	1	5
safaly	safely	0.9222222222222223	1	holbrook-missp	0	42	0	1
sald	said	0.8666666666666667	1	holbrook-missp	5	14	5	9
sed	said	0.7222222222222222	2	holbrook-missp	-1	50	-1	27
sedn	said	0.6666666666666666	3	holbrook-missp	-1	8	-1	5
seid	said	0.8500000000000001	1	holbrook-missp	2	7	4	5
siad	said	0.9249999999999999	2	holbrook-missp	0	6	0	4
sid	said	0.9166666666666666	1	holbrook-missp	0	36	1	24
sidn	said	0.8500000000000001	2	holbrook-missp	-1	6	-1	3
saled	sailed	0.9555555555555556	1	holbrook-missp	3	32	3	18
sally	sallies	0.8742857142857143	3	holbrook-missp	-1	27	-1	1
safe	save	0.8666666666666667	1	holbrook-missp	5	14	-1	1
see	saw	0.5555555555555555	2	holbrook-missp	-1	41	-1	1
soor	saw	0.5277777777777778	3	holbrook-missp	-1	12	-1	9
sor	saw	0.5555555555555555	2	holbrook-missp	-1	35	-1	22
sore	saw	0.5277777777777778	3	holbrook-missp	-1	32	-1	1
sorw	saw	0.7222222222222222	2	holbrook-missp	-1	4	-1	3
sow	saw	0.7777777777777777	1	holbrook-missp	11	48	-1	1
said	say	0.7222222222222222	2	holbrook-missp	-1	14	-1	1
sais	says	0.8666666666666667	1	holbrook-missp	9	33	9	14
say	says	0.9166666666666666	1	holbrook-missp	1	51	-1	1
seis	says	0.6666666666666666	2	holbrook-missp	-1	23	-1	10
scards	scares	0.9333333333333333	1	holbrook-missp	5	37	3	9
shool	school	0.9500000000000001	1	holbrook-missp	1	26	1	8
scem	scream	0.9111111111111111	2	holbrook-missp	-1	4	-1	4
seveen	screen	0.7999999999999999	2	holbrook-missp	-1	11	-1	1
sculptor	sculpture	0.9305555555555555	2	holbrook-missp	6	8	-1	1
see	sea	0.7777777777777777	1	holbrook-missp	12	41	-1	1
seach	search	0.9611111111111111	1	holbrook-missp	2	53	0	7
sat	seat	0.9166666666666666	1	holbrook-missp	2	50	-1	1
sexeon	second	0.8222222222222222	3	holbrook-missp	-1	10	-1	1
secutery	secretary	0.8856481481481482	3	holbrook-missp	6	25	-1	3
se	see	0.8888888888888888	1	holbrook-missp	1	50	1	25
see	seeing	0.8333333333333334	3	holbrook-missp	-1	41	-1	1
semed	seemed	0.9022222222222223	1	holbrook-missp	6	23	3	6
see	sees	0.9166666666666666	1	holbrook-missp	7	41	-1	1
slevish	selfish	0.8642857142857143	3	holbrook-missp	3	12	-1	1
seling	selling	0.9666666666666667	1	holbrook-missp	0	14	0	7
senour	senor	0.9666666666666667	1	holbrook-missp	2	20	0	1
ses	sex	0.7777777777777777	1	holbrook-missp	15	49	18	23
sixty_one	sexton	0.8166666666666667	4	holbrook-missp	3	9	-1	1
exual	sexual	0.9444444444444445	1	holbrook-missp	0	18	0	2
sexul	sexual	0.9666666666666667	1	holbrook-missp	0	22	0	1
she	shall	0.6888888888888888	3	holbrook-missp	-1	23	-1	1
he	she	0.0	1	holbrook-missp	37	51	-1	1
the	she	0.7777777777777777	1	holbrook-missp	9	22	-1	1
shilling	shillings	0.9777777777777777	1	holbrook-missp	1	9	-1	1
shinning	shining	0.9464285714285714	1	holbrook-missp	5	9	-1	1
ship_wreck	shipwreck	0.98	1	holbrook-missp	0	5	0	1
shon	shone	0.96	1	holbrook-missp	0	17	0	13
shot	shoot	0.9533333333333333	1	holbrook-missp	3	24	-1	1
shap	shop	0.8666666666666667	1	holbrook-missp	10	19	9	16
shortend	shortened	0.9777777777777777	1	holbrook-missp	2	8	0	4
sot	shot	0.9166666666666666	1	holbrook-missp	9	50	-1	1
shod	should	0.9222222222222222	2	holbrook-missp	-1	12	-1	1
shoold	should	0.9222222222222223	1	holbrook-missp	1	15	1	2
shoud	should	0.9666666666666667	1	holbrook-missp	0	34	0	4
sould	should	0.9500000000000001	1	holbrook-missp	1	34	1	8
shout	shouted	0.9428571428571428	2	holbrook-missp	-1	17	-1	1
shout	shouting	0.925	3	holbrook-missp	-1	17	-1	1
shufarling	shuffling	0.9377777777777778	2	holbrook-missp	0	24	0	1
shock	shut up	0.5619047619047619	5	holbrook-missp	-1	17	-1	1
shiy	shy	0.9166666666666666	1	holbrook-missp	1	8	1	8
side_car	sidecar	0.975	1	holbrook-missp	0	5	0	1
side_care	sidecar	0.9555555555555556	2	holbrook-missp	0	13	0	2
sine_post	signpost	0.9074074074074073	3	holbrook-missp	0	27	-1	1
sing_post	signpost	0.937037037037037	2	holbrook-missp	0	23	0	1
simpl	simple	0.9666666666666667	1	holbrook-missp	0	10	0	2
sings	sing	0.96	1	holbrook-missp	5	61	-1	1
singl	single	0.9666666666666667	1	holbrook-missp	0	30	0	5
satren	siren	0.8400000000000001	2	holbrook-missp	14	31	-1	1
siter	sister	0.9555555555555556	1	holbrook-missp	5	30	3	12
sister	sisters	0.9714285714285714	1	holbrook-missp	1	40	-1	1
siting	sitting	0.9666666666666667	1	holbrook-missp	1	23	-1	1
scill_filly	skilfully	0.7813852813852813	4	holbrook-missp	3	8	-1	1
slander	slammed	0.8200000000000001	3	holbrook-missp	-1	19	-1	1
slaughthouse	slaughterhouse	0.9380952380952381	2	holbrook-missp	-1	9	0	1
seph	sleep	0.6333333333333333	3	holbrook-missp	-1	71	-1	93
slip	sleep	0.8266666666666667	2	holbrook-missp	-1	16	-1	1
sleepey	sleepy	0.9714285714285714	1	holbrook-missp	0	10	0	2
slolly	slowly	0.9222222222222223	1	holbrook-missp	1	12	1	2
snake	snakes	0.9666666666666667	1	holbrook-missp	2	31	-1	1
sneking	sneaking	0.9708333333333333	1	holbrook-missp	0	10	0	3
snoty	snooty	0.9611111111111111	1	holbrook-missp	1	13	1	6
snowe	snow	0.96	1	holbrook-missp	1	11	1	5
soape	soap	0.96	1	holbrook-missp	1	49	1	5
sope	soap	0.8666666666666667	2	holbrook-missp	-1	21	-1	16
soled	sold	0.9533333333333333	1	holbrook-missp	9	25	-1	1
shm	some	0.7222222222222222	2	holbrook-missp	-1	14	-1	9
somes	some	0.96	1	holbrook-missp	0	80	0	8
sum	some	0.7222222222222222	2	holbrook-missp	-1	29	-1	1
some_on	someone	0.9428571428571428	2	holbrook-missp	0	20	0	2
some_one	someone	0.975	1	holbrook-missp	0	9	0	1
some_thing	something	0.98	1	holbrook-missp	0	6	0	1
somethick	something	0.9111111111111111	2	holbrook-missp	2	20	0	1
somethink	something	0.9555555555555556	1	holbrook-missp	2	11	0	1
somthing	something	0.9740740740740741	1	holbrook-missp	0	8	0	2
sothing	something	0.9407407407407408	2	holbrook-missp	5	22	-1	2
some_thime	sometimes	0.9377777777777778	3	holbrook-missp	-1	5	-1	1
some_time	sometimes	0.9555555555555556	2	holbrook-missp	1	3	-1	1
some_times	sometimes	0.98	1	holbrook-missp	0	3	0	1
sometime	sometimes	0.9777777777777777	1	holbrook-missp	3	5	-1	1
sone_theme	sometimes	0.76	5	holbrook-missp	-1	26	-1	1
some_were	somewhere	0.9555555555555556	2	holbrook-missp	0	6	0	1
son	soon	0.9166666666666666	1	holbrook-missp	1	50	-1	1
sone	soon	0.8666666666666667	2	holbrook-missp	-1	27	-1	22
sonner	sooner	0.9111111111111112	1	holbrook-missp	1	69	1	3
saw	sore	0.5277777777777778	3	holbrook-missp	-1	36	-1	1
sownd	sound	0.8933333333333333	1	holbrook-missp	2	44	2	3
suvenere	souvenir	0.8500000000000001	3	holbrook-missp	1	18	-1	1
sow	sows	0.9166666666666666	1	holbrook-missp	5	48	-1	1
sporn	spawn	0.7866666666666667	2	holbrook-missp	23	31	-1	7
seking	speaking	0.9249999999999999	2	holbrook-missp	2	45	-1	5
spicil	special	0.826031746031746	2	holbrook-missp	17	35	-1	1
spectatoes	spectators	0.96	1	holbrook-missp	1	3	1	2
spys	spies	0.8266666666666667	2	holbrook-missp	-1	11	-1	4
splended	splendid	0.95	1	holbrook-missp	0	4	0	1
spring	springs	0.9714285714285714	1	holbrook-missp	2	20	-1	1
spund	spun	0.96	1	holbrook-missp	0	25	0	5
spiy	spy	0.9166666666666666	1	holbrook-missp	4	11	4	11
squar	square	0.9666666666666667	1	holbrook-missp	0	34	0	5
squick	squeak	0.8444444444444443	2	holbrook-missp	11	22	-1	1
stabed	stabbed	0.9714285714285714	1	holbrook-missp	2	45	1	10
sairs	stairs	0.9500000000000001	1	holbrook-missp	0	66	0	10
stars	stairs	0.9611111111111111	1	holbrook-missp	4	54	-1	1
sters	stairs	0.8577777777777779	2	holbrook-missp	25	52	-1	12
stardnd	standard	0.9375	3	holbrook-missp	0	16	-1	8
staning	standing	0.975	1	holbrook-missp	0	25	0	10
stearing	staring	0.9666666666666667	1	holbrook-missp	0	27	0	10
stare	stars	0.92	1	holbrook-missp	11	33	-1	1
starte	start	0.9666666666666667	1	holbrook-missp	3	14	3	8
startes	started	0.9428571428571428	1	holbrook-missp	9	23	6	8
straghted	started	0.9026455026455026	3	holbrook-missp	12	22	-1	3
starst	starts	0.9666666666666667	2	holbrook-missp	2	27	2	3
start	starts	0.9666666666666667	1	holbrook-missp	1	23	-1	1
statmeant	statement	0.9305555555555555	2	holbrook-missp	2	13	0	1
stastione	station	0.9481481481481482	2	holbrook-missp	1	12	2	4
stad	stayed	0.9222222222222222	2	holbrook-missp	-1	20	-1	14
stayd	stayed	0.9666666666666667	1	holbrook-missp	0	41	0	5
stack	steak	0.8933333333333333	2	holbrook-missp	12	25	-1	1
still	steal	0.7866666666666667	2	holbrook-missp	18	24	-1	1
stearing	steering	0.9416666666666667	1	holbrook-missp	5	27	5	10
stepe	step	0.96	1	holbrook-missp	1	9	1	4
stawing	stewing	0.9238095238095239	1	holbrook-missp	12	21	10	11
stive	stiff	0.8133333333333334	2	holbrook-missp	6	10	-1	5
sill	still	0.94	1	holbrook-missp	5	33	-1	1
simulated	stimulated	0.97	1	holbrook-missp	2	5	-1	1
sticks	stinks	0.9222222222222223	1	holbrook-missp	12	30	-1	1
stowl	stole	0.9066666666666667	2	holbrook-missp	5	30	-1	4
stolon	stolen	0.9333333333333333	1	holbrook-missp	3	17	-1	1
stowle	stolen	0.9222222222222223	2	holbrook-missp	2	37	-1	1
stowlen	stolen	0.9666666666666667	1	holbrook-missp	0	20	0	1
stop	stopped	0.9142857142857143	3	holbrook-missp	-1	18	-1	1
stoped	stopped	0.9714285714285714	1	holbrook-missp	2	36	0	9
story	stories	0.8742857142857143	3	holbrook-missp	-1	35	-1	1
stormes	storms	0.9714285714285714	1	holbrook-missp	2	47	0	4
hio	story	0.5111111111111111	4	holbrook-missp	-1	17	-1	9
shio	story	0.6333333333333333	4	holbrook-missp	-1	7	-1	6
sory	story	0.94	1	holbrook-missp	1	13	1	8
stors	story	0.92	1	holbrook-missp	11	43	4	12
staidght	straight	0.9333333333333333	2	holbrook-missp	0	13	0	2
strate	straight	0.8916666666666667	4	holbrook-missp	-1	42	-1	4
stright	straight	0.9708333333333333	1	holbrook-missp	0	18	0	1
storw	straw	0.8933333333333333	2	holbrook-missp	7	77	-1	5
strow	straw	0.9066666666666667	1	holbrook-missp	5	34	4	5
sterret	street	0.9174603174603175	2	holbrook-missp	0	15	1	13
strogald	struggled	0.8638888888888888	3	holbrook-missp	5	10	-1	1
stufy	stuffy	0.9666666666666667	1	holbrook-missp	0	32	0	3
suden	sudden	0.9611111111111111	1	holbrook-missp	0	44	0	1
senddly	suddenly	0.8767857142857143	4	holbrook-missp	-1	35	-1	1
suddenel	suddenly	0.95	2	holbrook-missp	0	7	1	3
surtebull	suitable	0.8	4	holbrook-missp	1	27	-1	1
son	sun	0.7777777777777777	1	holbrook-missp	12	50	-1	1
sunck	sunk	0.9533333333333333	1	holbrook-missp	2	31	0	2
sopose	suppose	0.8642857142857143	2	holbrook-missp	5	37	2	23
surpose	suppose	0.9238095238095239	1	holbrook-missp	0	12	0	2
shore	sure	0.8049999999999999	2	holbrook-missp	-1	25	-1	1
swan	swans	0.96	1	holbrook-missp	2	23	-1	1
swet	sweets	0.9222222222222222	2	holbrook-missp	-1	13	-1	9
swaling	swirling	0.8507936507936509	2	holbrook-missp	32	39	-1	5
switch	switched	0.95	2	holbrook-missp	3	13	-1	1
tadpolls	tadpoles	0.95	1	holbrook-missp	2	25	0	1
tack	take	0.8666666666666667	2	holbrook-missp	-1	24	-1	1
thack	take	0.6333333333333333	3	holbrook-missp	-1	16	-1	8
thak	take	0.8500000000000001	2	holbrook-missp	-1	8	-1	5
tackon	taken	0.8577777777777779	2	holbrook-missp	12	31	10	20
tacks	takes	0.8933333333333333	2	holbrook-missp	11	59	-1	1
thak	takes	0.8049999999999999	3	holbrook-missp	-1	8	-1	5
takeing	taking	0.9666666666666667	1	holbrook-missp	0	18	0	1
thaing	taking	0.9	2	holbrook-missp	-1	20	-1	2
tallk	talk	0.9533333333333333	1	holbrook-missp	1	23	1	3
torck	talk	0.6333333333333333	3	holbrook-missp	-1	62	-1	1
tork	talk	0.6666666666666666	2	holbrook-missp	-1	18	-1	12
tork	talked	0.611111111111111	4	holbrook-missp	-1	18	-1	12
tipped	tape	0.775	3	holbrook-missp	-1	20	-1	1
tast	taste	0.96	1	holbrook-missp	0	26	1	20
teacher	teachers	0.975	1	holbrook-missp	3	11	-1	1
teset	teaches	0.6761904761904761	4	holbrook-missp	-1	42	-1	4
teddoy	teddy boy	0.9	3	holbrook-missp	-1	40	-1	1
tedeboy	teddy boy	0.85	3	holbrook-missp	-1	44	-1	1
teddyboys	teddy boys	0.98	1	holbrook-missp	0	33	-1	1
theeat	teeth	0.8400000000000001	3	holbrook-missp	-1	15	-1	2
telephone	telephoned	0.98	1	holbrook-missp	2	6	-1	1
telphoned	telephoned	0.9248148148148148	1	holbrook-missp	3	10	0	1
teel	tell	0.8666666666666667	1	holbrook-missp	9	20	8	15
tens	tense	0.96	1	holbrook-missp	1	49	-1	1
thank	thanks	0.9666666666666667	1	holbrook-missp	1	13	-1	1
theat	that	0.9466666666666665	1	holbrook-missp	4	38	2	9
thats	that's	0.9666666666666667	1	holbrook-missp	0	35	-1	9
ge	the	0.0	2	holbrook-missp	-1	50	-1	19
he	the	0.0	1	holbrook-missp	38	51	-1	1
th	the	0.8888888888888888	1	holbrook-missp	0	49	1	19
thee	the	0.9166666666666666	1	holbrook-missp	6	18	-1	1
they	the	0.9166666666666666	1	holbrook-missp	2	13	-1	1
thoy	the	0.7222222222222222	2	holbrook-missp	-1	9	-1	7
theer	their	0.9066666666666667	1	holbrook-missp	6	27	3	6
there	their	0.9066666666666667	2	holbrook-missp	-1	15	-1	1
they	their	0.8483333333333334	2	holbrook-missp	-1	13	-1	1
thire	their	0.8933333333333333	2	holbrook-missp	11	25	-1	6
the	them	0.9166666666666666	1	holbrook-missp	4	22	-1	1
theme	them	0.96	1	holbrook-missp	5	14	-1	1
then	them	0.8833333333333334	1	holbrook-missp	5	15	-1	1
them_souve	themselves	0.8514285714285714	4	holbrook-missp	-1	15	-1	1
they_self	themselves	0.8288888888888889	5	holbrook-missp	-1	5	-1	1
than	then	0.8666666666666667	1	holbrook-missp	7	19	-1	1
the	then	0.9166666666666666	1	holbrook-missp	5	22	-1	1
them	then	0.8833333333333334	1	holbrook-missp	5	13	-1	1
they	then	0.8833333333333334	1	holbrook-missp	8	13	-1	1
he	there	0.7999999999999999	3	holbrook-missp	-1	51	-1	1
thaw	there	0.6333333333333333	3	holbrook-missp	-1	12	-1	1
the	there	0.8666666666666667	2	holbrook-missp	-1	22	-1	1
their	there	0.9066666666666667	2	holbrook-missp	3	34	-1	1
ther	there	0.96	1	holbrook-missp	0	17	0	13
they	there	0.8483333333333334	2	holbrook-missp	-1	13	-1	1
thrar	there	0.7866666666666667	3	holbrook-missp	16	35	-1	28
thre	there	0.88	1	holbrook-missp	4	10	4	9
therell	there'll	0.975	1	holbrook-missp	-1	30	-1	11
there	there's	0.9428571428571428	2	holbrook-missp	5	15	-1	1
theres	there's	0.9714285714285714	1	holbrook-missp	0	22	-1	7
thoese	these	0.9555555555555556	1	holbrook-missp	0	18	0	2
the	they	0.9166666666666666	1	holbrook-missp	3	22	-1	1
there	they	0.8483333333333334	2	holbrook-missp	-1	15	-1	1
thrar	they	0.6333333333333333	3	holbrook-missp	-1	35	-1	28
thror	they	0.6333333333333333	3	holbrook-missp	-1	24	-1	3
theile	they'll	0.8222222222222222	3	holbrook-missp	9	17	-1	19
their	they'll	0.6761904761904761	4	holbrook-missp	-1	34	-1	1
there	they're	0.9333333333333333	2	holbrook-missp	6	15	-1	1
thif	thief	0.9533333333333333	1	holbrook-missp	0	4	0	3
theves	thieves	0.9619047619047619	1	holbrook-missp	0	69	0	4
think	thing	0.92	1	holbrook-missp	5	12	-1	1
think	things	0.8933333333333334	2	holbrook-missp	-1	12	-1	1
thinks	things	0.9333333333333333	1	holbrook-missp	6	16	-1	1
thank	think	0.8933333333333333	1	holbrook-missp	6	13	-1	1
thing	think	0.92	1	holbrook-missp	8	15	-1	1
tink	think	0.94	1	holbrook-missp	1	26	1	23
tinking	thinking	0.9625	1	holbrook-missp	3	32	1	17
thomes	thomas	0.9333333333333333	1	holbrook-missp	-1	16	-1	4
thort	thought	0.8533333333333333	3	holbrook-missp	15	50	-1	3
thorugh	thought	0.9333333333333333	2	holbrook-missp	3	6	-1	3
thot	thought	0.8083333333333333	3	holbrook-missp	-1	10	-1	8
though	thought	0.9714285714285714	1	holbrook-missp	1	18	-1	1
throught	thought	0.9666666666666667	1	holbrook-missp	1	7	1	2
thee	three	0.9466666666666665	1	holbrook-missp	5	18	-1	1
frow	threw	0.6333333333333333	3	holbrook-missp	-1	14	-1	11
through	threw	0.6761904761904761	4	holbrook-missp	-1	8	-1	1
throw	through	0.8742857142857143	3	holbrook-missp	-1	9	-1	1
thruogth	through	0.9375	3	holbrook-missp	-1	3	0	1
thorght	throw	0.7657142857142858	4	holbrook-missp	-1	24	-1	1
tired	tied	0.9466666666666665	1	holbrook-missp	4	32	-1	1
utill	till	0.9333333333333332	1	holbrook-missp	0	30	0	2
thim	time	0.8500000000000001	2	holbrook-missp	-1	8	-1	7
tim	time	0.9166666666666666	1	holbrook-missp	0	30	0	17
tin	tinned	0.8333333333333334	3	holbrook-missp	-1	44	-1	1
tiper	tip	0.8666666666666667	2	holbrook-missp	21	59	-1	10
tope	tip	0.7222222222222222	2	holbrook-missp	-1	26	-1	23
tipe	tipped	0.9222222222222222	2	holbrook-missp	-1	17	-1	15
qu	to	0.0	2	holbrook-missp	-1	26	-1	9
the	to	0.611111111111111	2	holbrook-missp	-1	22	-1	1
too	to	0.8888888888888888	1	holbrook-missp	4	32	-1	1
tow	to	0.8888888888888888	1	holbrook-missp	5	35	-1	1
two	to	0.611111111111111	1	holbrook-missp	6	13	-1	1
to_gether	together	0.9703703703703703	1	holbrook-missp	0	9	0	1
to	told	0.8333333333333334	2	holbrook-missp	-1	50	-1	1
tod	told	0.9166666666666666	1	holbrook-missp	2	40	0	26
toled	told	0.9533333333333333	1	holbrook-missp	6	25	4	16
to_morrow	tomorrow	0.9703703703703703	1	holbrook-missp	0	5	0	1
tommorrow	tomorrow	0.9740740740740741	1	holbrook-missp	2	7	0	1
tung	tongue	0.775	3	holbrook-missp	-1	22	-1	16
to_night	tonight	0.9666666666666667	1	holbrook-missp	0	6	0	1
to_nigth	tonight	0.9285714285714286	3	holbrook-missp	0	24	0	1
tonigth	tonight	0.9714285714285714	2	holbrook-missp	0	24	0	1
toner	tonner	0.9611111111111111	1	holbrook-missp	-1	38	-1	1
to	too	0.8888888888888888	1	holbrook-missp	2	50	-1	1
two	too	0.7777777777777777	1	holbrook-missp	4	13	-1	1
thc	took	0.5277777777777778	3	holbrook-missp	-1	10	-1	4
too	took	0.9166666666666666	1	holbrook-missp	1	32	-1	1
tuck	took	0.6666666666666666	2	holbrook-missp	-1	21	-1	1
toch	touched	0.8857142857142857	3	holbrook-missp	-1	9	-1	5
towords	towards	0.9333333333333333	1	holbrook-missp	2	53	0	1
towe	towel	0.96	1	holbrook-missp	2	21	2	14
tower	towers	0.9666666666666667	1	holbrook-missp	1	34	-1	1
trator	tractor	0.9666666666666667	1	holbrook-missp	1	42	0	3
tamp	tramp	0.94	1	holbrook-missp	4	21	-1	1
trmp	tramp	0.9466666666666665	1	holbrook-missp	2	10	0	7
trmp	tramps	0.9111111111111111	2	holbrook-missp	-1	10	-1	7
crat	trap	0.6666666666666666	2	holbrook-missp	-1	22	-1	18
tashie	trashy	0.7999999999999999	3	holbrook-missp	12	37	-1	11
thresher	treasure	0.8	5	holbrook-missp	-1	14	-1	1
tresure	treasure	0.9708333333333333	1	holbrook-missp	0	8	0	1
three	tree	0.94	1	holbrook-missp	5	10	-1	1
treee	tree	0.96	1	holbrook-missp	0	73	0	3
tree	trees	0.96	1	holbrook-missp	2	15	-1	1
trid	tried	0.9533333333333333	1	holbrook-missp	1	13	1	11
trobel	trouble	0.9277777777777778	3	holbrook-missp	0	10	-1	1
troefle	trouble	0.8666666666666668	2	holbrook-missp	3	20	1	4
truble	trouble	0.9619047619047619	1	holbrook-missp	0	19	0	3
traing	trying	0.9111111111111112	1	holbrook-missp	6	19	5	7
tring	trying	0.9555555555555556	1	holbrook-missp	1	24	0	12
trining	trying	0.8793650793650793	2	holbrook-missp	10	41	-1	2
try	trying	0.8333333333333334	3	holbrook-missp	-1	19	-1	1
tern	turn	0.8500000000000001	1	holbrook-missp	11	20	-1	1
turne	turn	0.96	1	holbrook-missp	2	23	2	5
twentone	twenty one	0.96	2	holbrook-missp	-1	13	-1	1
to	two	0.611111111111111	1	holbrook-missp	22	50	-1	1
unlce	uncle	0.9466666666666665	2	holbrook-missp	1	16	1	2
uncoshers	unconscious	0.8424242424242424	5	holbrook-missp	-1	19	-1	2
an_cafferd	uncovered	0.6851851851851851	6	holbrook-missp	2	28	-1	1
undergroth	undergrowth	0.9818181818181818	1	holbrook-missp	0	12	0	1
under_nethe	underneath	0.9436363636363637	3	holbrook-missp	0	3	-1	1
unispected	unexpected	0.8266666666666667	2	holbrook-missp	2	4	3	4
unfitt	unfit	0.9666666666666667	1	holbrook-missp	0	18	0	2
on_hethy	unhealthy	0.8055555555555555	4	holbrook-missp	0	15	-1	1
uatill	until	0.8400000000000001	2	holbrook-missp	1	31	1	6
untill	until	0.9666666666666667	1	holbrook-missp	0	46	0	1
apen	upon	0.6666666666666666	2	holbrook-missp	-1	13	-1	8
apone	upon	0.7833333333333333	2	holbrook-missp	15	31	-1	3
up_stairs	upstairs	0.9703703703703703	1	holbrook-missp	0	14	0	1
hus	us	0.0	1	holbrook-missp	46	50	23	24
use	us	0.8888888888888888	1	holbrook-missp	9	29	-1	1
use't	used	0.8483333333333334	2	holbrook-missp	5	40	-1	1
ust	used	0.7222222222222222	2	holbrook-missp	-1	34	-1	14
usfull	useful	0.9111111111111112	2	holbrook-missp	3	11	1	7
usally	usually	0.9619047619047619	1	holbrook-missp	2	11	0	2
veracular	vernacular	0.9766666666666667	1	holbrook-missp	0	7	0	1
every	very	0.85	1	holbrook-missp	5	16	-1	1
vent	vet	0.9166666666666666	1	holbrook-missp	3	20	-1	1
vethn	vet	0.8666666666666667	2	holbrook-missp	-1	27	1	8
vethu	vet	0.8666666666666667	2	holbrook-missp	1	41	1	5
vetin	vet	0.8666666666666667	2	holbrook-missp	7	18	-1	1
volonteered	volunteered	0.9575757575757576	1	holbrook-missp	0	16	0	1
wagon	waggon	0.9611111111111111	1	holbrook-missp	-1	20	-1	1
wat	wait	0.9166666666666666	1	holbrook-missp	0	49	2	34
wate	wait	0.8666666666666667	2	holbrook-missp	-1	32	-1	21
weight	wait	0.775	3	holbrook-missp	-1	12	-1	1
wated	waited	0.9555555555555556	1	holbrook-missp	0	53	1	20
whated	waited	0.9	2	holbrook-missp	6	48	-1	3
waten	waiting	0.8323809523809523	3	holbrook-missp	15	57	-1	5
wating	waiting	0.9174603174603175	1	holbrook-missp	5	41	3	20
whating	waiting	0.8642857142857143	2	holbrook-missp	15	44	-1	3
walk	walked	0.9333333333333333	2	holbrook-missp	-1	13	-1	1
wark	walked	0.8	3	holbrook-missp	-1	26	-1	20
warked	walked	0.9111111111111112	1	holbrook-missp	6	45	5	14
wocer	walked	0.5777777777777778	4	holbrook-missp	-1	27	-1	1
warking	walking	0.9238095238095239	1	holbrook-missp	7	44	6	14
molh	wall	0.5	3	holbrook-missp	-1	7	-1	6
wah	wall	0.7222222222222222	2	holbrook-missp	-1	18	-1	14
wand	want	0.8833333333333334	1	holbrook-missp	7	25	-1	1
wat	want	0.9166666666666666	1	holbrook-missp	5	49	6	34
whan't	want	0.8999999999999999	2	holbrook-missp	2	51	-1	1
whant	want	0.94	1	holbrook-missp	1	51	1	3
whon	want	0.6666666666666666	3	holbrook-missp	-1	12	-1	7
whont	want	0.8049999999999999	2	holbrook-missp	9	34	-1	1
won't	want	0.8049999999999999	2	holbrook-missp	8	21	-1	1
wont	want	0.8500000000000001	1	holbrook-missp	7	16	-1	1
woth	want	0.6666666666666666	3	holbrook-missp	-1	10	-1	8
whanted	wanted	0.9571428571428572	1	holbrook-missp	0	27	0	2
whated	wanted	0.9	2	holbrook-missp	8	48	-1	3
wonted	wanted	0.9	1	holbrook-missp	6	35	-1	1
want	wants	0.96	1	holbrook-missp	1	25	-1	1
